kdrama_name,genre
"['romance', 'life', 'youth', 'drama']", playful male lead 
"['romance', 'medical']",hospital setting
"['romance', 'medical']", surgeon female lead
"['romance', 'medical']", surgeon male lead
"['romance', 'medical']", doctor female lead
"['romance', 'medical']", doctor male lead
"['romance', 'medical']", heart surgery
"['romance', 'medical']", older womanyounger man
"['romance', 'medical']", nice male lead 
"['historical', 'drama']",gisaeng female lead
"['historical', 'drama']", femme fatale
"['historical', 'drama']", historical fiction
"['historical', 'drama']", miniseries
"['historical', 'drama']", sexual content
"['historical', 'drama']", gang rape
"['historical', 'drama']", joseon dynasty
"['historical', 'drama']", sexual assault 
"['comedy', 'romance', 'drama', 'melodrama']",identity swap
"['comedy', 'romance', 'drama', 'melodrama']", double identity
"['comedy', 'romance', 'drama', 'melodrama']", identical twin female lead
"['comedy', 'romance', 'drama', 'melodrama']", flight attendant female lead
"['comedy', 'romance', 'drama', 'melodrama']", pilot male lead
"['comedy', 'romance', 'drama', 'melodrama']", innocent female lead
"['comedy', 'romance', 'drama', 'melodrama']", sisters relationship
"['comedy', 'romance', 'drama', 'melodrama']", brothersister relationship
"['comedy', 'romance', 'drama', 'melodrama']", flashback to past
"['comedy', 'romance', 'drama', 'melodrama']", attempted assault 
"['business', 'drama', 'political']",cold female lead
"['business', 'drama', 'political']", strong female lead
"['business', 'drama', 'political']", sismance
"['business', 'drama', 'political']", friendship 
"['mystery', 'romance', 'supernatural']",time travel
"['mystery', 'romance', 'supernatural']", s
"['mystery', 'romance', 'supernatural']", bromance
"['mystery', 'romance', 'supernatural']", female chases male first
"['mystery', 'romance', 'supernatural']", announcer male lead
"['mystery', 'romance', 'supernatural']", reporter female lead
"['mystery', 'romance', 'supernatural']", magical object
"['mystery', 'romance', 'supernatural']", arrogant male lead
"['mystery', 'romance', 'supernatural']", brain tumor
"['mystery', 'romance', 'supernatural']", hidden past 
"['romance', 'drama', 'family']",hardship
"['romance', 'drama', 'family']", sisters relationship
"['romance', 'drama', 'family']", remarriage
"['romance', 'drama', 'family']", entertainment industry
"['romance', 'drama', 'family']", orphan male lead
"['romance', 'drama', 'family']", soap opera
"['romance', 'drama', 'family']", prejudice
"['romance', 'drama', 'family']", social issues
"['romance', 'drama', 'family']", onenight stand
"['romance', 'drama', 'family']", rich womanpoor man 
"['comedy', 'romance', 'drama', 'melodrama']",tv presenter male lead
"['comedy', 'romance', 'drama', 'melodrama']", coworkers relationship
"['comedy', 'romance', 'drama', 'melodrama']", seniorjunior relationship
"['comedy', 'romance', 'drama', 'melodrama']", announcer male lead
"['comedy', 'romance', 'drama', 'melodrama']", writer female lead
"['comedy', 'romance', 'drama', 'melodrama']", friends to rivals
"['comedy', 'romance', 'drama', 'melodrama']", entertainment industry
"['comedy', 'romance', 'drama', 'melodrama']", rivalry
"['comedy', 'romance', 'drama', 'melodrama']", life lesson
"['comedy', 'romance', 'drama', 'melodrama']", strong female lead 
"['comedy', 'romance', 'life', 'drama']",family relationship
"['comedy', 'romance', 'life', 'drama']", web series
"['comedy', 'romance', 'life', 'drama']", adapted from a webtoon 
"['comedy', 'romance']",possessive male lead
"['comedy', 'romance']", male chases female first
"['comedy', 'romance']", rich manpoor woman
"['comedy', 'romance']", cold manwarm woman
"['comedy', 'romance']", rich male lead
"['comedy', 'romance']", overbearing ceo
"['comedy', 'romance']", contract relationship
"['comedy', 'romance']", web series
"['comedy', 'romance']", clingy male lead
"['comedy', 'romance']", aggressive male lead 
"['thriller', 'mystery', 'drama', 'melodrama']",strong female lead
"['thriller', 'mystery', 'drama', 'melodrama']", smart female lead
"['thriller', 'mystery', 'drama', 'melodrama']", murder
"['thriller', 'mystery', 'drama', 'melodrama']", death
"['thriller', 'mystery', 'drama', 'melodrama']", guilt
"['thriller', 'mystery', 'drama', 'melodrama']", unusual friendship
"['thriller', 'mystery', 'drama', 'melodrama']", calm female lead
"['thriller', 'mystery', 'drama', 'melodrama']", trauma
"['thriller', 'mystery', 'drama', 'melodrama']", friendship
"['thriller', 'mystery', 'drama', 'melodrama']", selfharm 
"['historical', 'romance', 'war', 'political']",peasant revolution
"['historical', 'romance', 'war', 'political']", revolution
"['historical', 'romance', 'war', 'political']", strong male lead
"['historical', 'romance', 'war', 'political']", leadership
"['historical', 'romance', 'war', 'political']", corruption
"['historical', 'romance', 'war', 'political']", character development
"['historical', 'romance', 'war', 'political']", joseon dynasty
"['historical', 'romance', 'war', 'political']", badass male lead
"['historical', 'romance', 'war', 'political']", evil parental figure
"['historical', 'romance', 'war', 'political']", smart male lead 
"['comedy', 'romance', 'drama', 'sitcom']",student female lead
"['comedy', 'romance', 'drama', 'sitcom']", student male lead
"['comedy', 'romance', 'drama', 'sitcom']", school setting
"['comedy', 'romance', 'drama', 'sitcom']", young adult female lead
"['comedy', 'romance', 'drama', 'sitcom']", young adult male lead
"['comedy', 'romance', 'drama', 'sitcom']", university
"['comedy', 'romance', 'drama', 'sitcom']", family relationship
"['comedy', 'romance', 'drama', 'sitcom']", youth
"['comedy', 'romance', 'drama', 'sitcom']", friendship 
"['mystery', 'comedy', 'romance', 'drama']",motherdaughter relationship
"['mystery', 'comedy', 'romance', 'drama']", cohabitation
"['mystery', 'comedy', 'romance', 'drama']", single mother female lead
"['mystery', 'comedy', 'romance', 'drama']", slice of life
"['mystery', 'comedy', 'romance', 'drama']", police officer female lead
"['mystery', 'comedy', 'romance', 'drama']", first love returns
"['mystery', 'comedy', 'romance', 'drama']", police officer male lead
"['mystery', 'comedy', 'romance', 'drama']", family
"['mystery', 'comedy', 'romance', 'drama']", police patrol division
"['mystery', 'comedy', 'romance', 'drama']", bickering mains relationship 
"['romance', 'drama', 'melodrama']",older womanyounger man
"['romance', 'drama', 'melodrama']", age gap drama life
"['romance', 'drama', 'melodrama']", cold female lead
"['romance', 'drama', 'melodrama']", age gap real life
"['romance', 'drama', 'melodrama']", forbidden love
"['romance', 'drama', 'melodrama']", photography
"['romance', 'drama', 'melodrama']", smart male lead
"['romance', 'drama', 'melodrama']", multiple couples
"['romance', 'drama', 'melodrama']", fate
"['romance', 'drama', 'melodrama']", freelancer male lead 
"['action', 'thriller', 'mystery', 'drama']",accountant male lead
"['action', 'thriller', 'mystery', 'drama']", corruption
"['action', 'thriller', 'mystery', 'drama']", smart male lead
"['action', 'thriller', 'mystery', 'drama']", tragic past
"['action', 'thriller', 'mystery', 'drama']", workplace setting
"['action', 'thriller', 'mystery', 'drama']", office setting
"['action', 'thriller', 'mystery', 'drama']", business
"['action', 'thriller', 'mystery', 'drama']", bromance
"['action', 'thriller', 'mystery', 'drama']", workplace politics
"['action', 'thriller', 'mystery', 'drama']", injustice 
"['historical', 'romance', 'youth', 'drama']",s
"['historical', 'romance', 'youth', 'drama']", s
"['historical', 'romance', 'youth', 'drama']", transfer student female lead
"['historical', 'romance', 'youth', 'drama']", student male lead
"['historical', 'romance', 'youth', 'drama']", school setting
"['historical', 'romance', 'youth', 'drama']", childhood friends relationship
"['historical', 'romance', 'youth', 'drama']", businessman male lead
"['historical', 'romance', 'youth', 'drama']", thug supporting character
"['historical', 'romance', 'youth', 'drama']", gangster male lead
"['historical', 'romance', 'youth', 'drama']", police officer supporting character 
"['comedy', 'romance', 'sci-fi']",gynecologist male lead
"['comedy', 'romance', 'sci-fi']", obstetrician male lead
"['comedy', 'romance', 'sci-fi']", astronaut female lead
"['comedy', 'romance', 'sci-fi']", space exploration
"['comedy', 'romance', 'sci-fi']", age gap real life
"['comedy', 'romance', 'sci-fi']", doctor male lead
"['comedy', 'romance', 'sci-fi']", perfectionist female lead
"['comedy', 'romance', 'sci-fi']", outer space 
"['comedy', 'romance', 'drama']",rags to riches
"['comedy', 'romance', 'drama']", character development
"['comedy', 'romance', 'drama']", business 
"['comedy', 'romance', 'drama', 'medical']",hardworking female lead
"['comedy', 'romance', 'drama', 'medical']", motherhood
"['comedy', 'romance', 'drama', 'medical']", reverseharem
"['comedy', 'romance', 'drama', 'medical']", strong female lead
"['comedy', 'romance', 'drama', 'medical']", female infertility
"['comedy', 'romance', 'drama', 'medical']", pregnancy
"['comedy', 'romance', 'drama', 'medical']", family relationship
"['comedy', 'romance', 'drama', 'medical']", motherdaughter relationship
"['comedy', 'romance', 'drama', 'medical']", single father
"['comedy', 'romance', 'drama', 'medical']", childcare 
"['thriller', 'comedy', 'romance', 'supernatural']",bossemployee relationship
"['thriller', 'comedy', 'romance', 'supernatural']", identity swap
"['thriller', 'comedy', 'romance', 'supernatural']", hardworking male lead
"['thriller', 'comedy', 'romance', 'supernatural']", successful male lead
"['thriller', 'comedy', 'romance', 'supernatural']", ghostseeing female lead
"['thriller', 'comedy', 'romance', 'supernatural']", sismance
"['thriller', 'comedy', 'romance', 'supernatural']", love triangle
"['thriller', 'comedy', 'romance', 'supernatural']", cold manwarm woman
"['thriller', 'comedy', 'romance', 'supernatural']", female chases male first
"['thriller', 'comedy', 'romance', 'supernatural']", shamanism 
"['comedy', 'romance', 'fantasy', 'melodrama']",cohabitation
"['comedy', 'romance', 'fantasy', 'melodrama']", roommates relationship
"['comedy', 'romance', 'fantasy', 'melodrama']", screenwriter male lead
"['comedy', 'romance', 'fantasy', 'melodrama']", actress female lead
"['comedy', 'romance', 'fantasy', 'melodrama']", doctor supporting character
"['comedy', 'romance', 'fantasy', 'melodrama']", family conflict
"['comedy', 'romance', 'fantasy', 'melodrama']", mental illness
"['comedy', 'romance', 'fantasy', 'melodrama']", tearjerker
"['comedy', 'romance', 'fantasy', 'melodrama']", obsessivecompulsive disorder ocd
"['comedy', 'romance', 'fantasy', 'melodrama']", misunderstanding 
"['comedy', 'law', 'romance', 'life']",weight loss
"['comedy', 'law', 'romance', 'life']", makeover
"['comedy', 'law', 'romance', 'life']", cohabitation
"['comedy', 'law', 'romance', 'life']", body image
"['comedy', 'law', 'romance', 'life']", bromance
"['comedy', 'law', 'romance', 'life']", rich male lead
"['comedy', 'law', 'romance', 'life']", hidden identity
"['comedy', 'law', 'romance', 'life']", hardworking male lead
"['comedy', 'law', 'romance', 'life']", hardworking female lead
"['comedy', 'law', 'romance', 'life']", steamy kiss 
"['comedy', 'romance', 'fantasy', 'melodrama']",cohabitation
"['comedy', 'romance', 'fantasy', 'melodrama']", roommates relationship
"['comedy', 'romance', 'fantasy', 'melodrama']", screenwriter male lead
"['comedy', 'romance', 'fantasy', 'melodrama']", actress female lead
"['comedy', 'romance', 'fantasy', 'melodrama']", doctor supporting character
"['comedy', 'romance', 'fantasy', 'melodrama']", family conflict
"['comedy', 'romance', 'fantasy', 'melodrama']", mental illness
"['comedy', 'romance', 'fantasy', 'melodrama']", tearjerker
"['comedy', 'romance', 'fantasy', 'melodrama']", obsessivecompulsive disorder ocd
"['comedy', 'romance', 'fantasy', 'melodrama']", misunderstanding 
"['thriller', 'romance', 'drama', 'fantasy']",time travel
"['thriller', 'romance', 'drama', 'fantasy']", death
"['thriller', 'romance', 'drama', 'fantasy']", first love
"['thriller', 'romance', 'drama', 'fantasy']", web series
"['thriller', 'romance', 'drama', 'fantasy']", mystery
"['thriller', 'romance', 'drama', 'fantasy']", suicide
"['thriller', 'romance', 'drama', 'fantasy']", secret crush
"['thriller', 'romance', 'drama', 'fantasy']", unrequited love
"['thriller', 'romance', 'drama', 'fantasy']", love triangle
"['thriller', 'romance', 'drama', 'fantasy']", hidden identity 
"['comedy', 'romance', 'drama', 'supernatural']",extramarital affair
"['comedy', 'romance', 'drama', 'supernatural']", redemption
"['comedy', 'romance', 'drama', 'supernatural']", second chance romance
"['comedy', 'romance', 'drama', 'supernatural']", infidelity
"['comedy', 'romance', 'drama', 'supernatural']", identity swap
"['comedy', 'romance', 'drama', 'supernatural']", body swap 
"['comedy', 'romance', 'drama', 'melodrama']",big family
"['comedy', 'romance', 'drama', 'melodrama']", multiple mains
"['comedy', 'romance', 'drama', 'melodrama']", multiple couples
"['comedy', 'romance', 'drama', 'melodrama']", contract relationship
"['comedy', 'romance', 'drama', 'melodrama']", older womanyounger man
"['comedy', 'romance', 'drama', 'melodrama']", farm setting
"['comedy', 'romance', 'drama', 'melodrama']", brothers relationship
"['comedy', 'romance', 'drama', 'melodrama']", soap opera
"['comedy', 'romance', 'drama', 'melodrama']", family 
"['romance', 'drama']",screenwriter female lead
"['romance', 'drama']", actress female lead
"['romance', 'drama']", talent manager male lead
"['romance', 'drama']", director male lead
"['romance', 'drama']", entertainment industry 
"['comedy', 'life', 'drama']",career oriented female lead
"['comedy', 'life', 'drama']", hardworking male lead
"['comedy', 'life', 'drama']", successful female lead
